date,location,level,code,course,trainer,company,Name,Email,score,certificate
2012-10-10,UK,3,Course-code_12,Course_12,Trainer_1,Company_62,Joe,baileywilkins@example.net,Fail,
2012-10-10,Kenya,3,Course-code_12,Course_12,Trainer_1,Company_62,Andrea,maureenvillarreal@example.org,Fail,
2012-10-05,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_62,Bobby,harry66@example.com,Pass,ADFVD-46479
2012-10-05,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_62,Terri,oburke@example.org,Pass,ADFVD-46480
2012-10-05,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_62,Reginald,qsandoval@example.org,Pass,ADFVD-46481
2012-10-05,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_62,Sarah,wilkersonlucas@example.net,Pass,ADFVD-46482
2012-09-25,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_45,Carly,uli@example.net,Pass,ADFVD-46688
2012-09-21,UK,3,Course-code_13,Course_13,Trainer_1,Company_35,Bobby,yeseniapetersen@example.com,Pass,ADFVD-47171
2012-09-21,UK,3,Course-code_13,Course_13,Trainer_1,Company_35,Vanessa,astout@example.net,Pass,ADFVD-47172
2012-09-21,UK,3,Course-code_13,Course_13,Trainer_1,Company_35,Carolyn,weisstimothy@example.org,Pass,ADFVD-47173
2012-09-21,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_45,Nathaniel,caroline04@example.net,Pass,ADFVD-46685
2012-09-21,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_45,Jackie,robynmorse@example.org,Fail,
2012-09-21,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_45,Madison,lynchzachary@example.com,Pass,ADFVD-46687
2012-09-14,Nigeria,2,Course-code_10,Course_10,Trainer_1,Company_23,Guy,adrianabuchanan@example.org,Pass,ADFVD-46475
2012-09-14,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_23,Grant,cathy98@example.org,Pass,ADFVD-46476
2012-09-14,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_23,Jamie,pmalone@example.net,Credit,ADFVD-46477
2012-09-14,Kenya,2,Course-code_10,Course_10,Trainer_1,Company_23,Jermaine,dmiddleton@example.net,Fail,
2012-09-07,UK,2,Course-code_10,Course_10,Trainer_12,Company_97,Karl,sheriliu@example.com,Pass,ADFVD-46594
2012-09-07,UK,2,Course-code_10,Course_10,Trainer_12,Company_97,Lynn,forbesseth@example.com,Credit,ADFVD-46595
2012-08-29,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_95,Wayne,suzannemaxwell@example.org,Credit,ADFVD-46079
2012-08-29,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_94,Whitney,fullerstuart@example.net,Pass,ADFVD-46080
2012-07-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Wayne,tanyaromero@example.net,Pass,ADFVD-46074
2012-07-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Darren,bhaney@example.org,Fail,
2012-07-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Perry,joseph15@example.com,Credit,ADFVD-46076
2012-07-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Mandy,spearssonya@example.org,Credit,ADFVD-46077
2012-07-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Tammie,norma12@example.net,Credit,ADFVD-46078
2012-07-20,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_33,Mia,churchjeremiah@example.org,Pass,ADFVD-46682
2012-07-20,South Africa,2,Course-code_11,Course_11,Trainer_5,Company_33,Casey,alan77@example.org,Pass,ADFVD-46683
2012-07-20,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_33,Aimee,breannadaugherty@example.com,Pass,ADFVD-46684
2012-07-20,Nigeria,2,Course-code_10,Course_10,Trainer_5,Company_33,Brittney,xburns@example.org,Pass,ADFVD-46681
2012-07-13,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Austin,rtate@example.org,Credit,ADFVD-46721
2012-07-13,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Ray,pamela75@example.net,Pass,ADFVD-46722
2012-07-13,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Kara,marksmakayla@example.org,Pass,ADFVD-46723
2012-07-13,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Allison,pedro42@example.org,Pass,ADFVD-46724
2012-06-29,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Tony,vmorton@example.com,Exam not taken,
2012-06-29,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Carlos,colonbarry@example.org,Fail,
2012-06-29,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Russell,yuethan@example.net,Pass,ADFVD-46718
2012-06-29,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Gloria,nancy13@example.com,Credit,ADFVD-46719
2012-06-29,UK,2,Course-code_10,Course_10,Trainer_1,Company_94,Justin,tommy71@example.net,Credit,ADFVD-46720
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Jenna,ngrimes@example.com,Credit,ADFVD-46066
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Catherine,prestonmiranda@example.org,Credit,ADFVD-46067
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Jerome,fernandomason@example.net,Credit,ADFVD-46068
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Wayne,imccullough@example.net,Credit,ADFVD-46069
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Blake,shawn86@example.com,Credit,ADFVD-46070
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Rick,howardariel@example.com,Credit,ADFVD-46071
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Reginald,lindseyleblanc@example.com,Credit,ADFVD-46072
2012-06-27,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_40,Chad,lhuffman@example.org,Pass,ADFVD-46073
2012-06-22,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Jacqueline,sherylmurray@example.com,Fail,
2012-06-22,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Bernard,vcompton@example.net,Fail,
2012-06-22,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Johnathan,lucasjoanne@example.org,Credit,ADFVD-46714
2012-06-22,UK,2,Course-code_10,Course_10,Trainer_1,Company_88,Natasha,robynchoi@example.com,Fail,
2012-06-22,UK,2,Course-code_10,Course_10,Trainer_1,Company_94,Max,harringtongabriella@example.org,Credit,ADFVD-46711
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Heidi,willisannette@example.org,Credit,ADFVD-46060
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Franklin,bridget79@example.org,Pass,ADFVD-46061
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Sergio,catherineholden@example.com,Pass,ADFVD-46062
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Gina,barrleroy@example.org,Credit,ADFVD-46063
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Mike,rchaney@example.org,Credit,ADFVD-46064
2012-06-20,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_45,Holly,lindsey59@example.com,Pass,ADFVD-46065
2012-05-25,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Michele,hooverjared@example.org,Certificate only,ADFVD-46707
2012-05-25,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Brett,chase08@example.org,Certificate only,ADFVD-46708
2012-05-25,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Darrell,quinngloria@example.org,Certificate only,ADFVD-46709
2012-05-25,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Shelley,taylor07@example.com,Certificate only,ADFVD-46710
2012-05-18,UK,2,Course-code_10,Course_10,Trainer_1,Company_30,Regina,daisybailey@example.net,Credit,ADFVD-45759
2012-05-18,UK,2,Course-code_10,Course_10,Trainer_5,Company_33,Randy,marie87@example.org,Pass,ADFVD-45760
2012-05-18,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_33,Darin,osilva@example.net,Pass,ADFVD-45761
2012-05-18,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_33,Tracey,christiewilkins@example.net,Pass,ADFVD-45762
2012-05-18,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_33,Jocelyn,lvazquez@example.com,Pass,ADFVD-45763
2012-05-04,Kenya,2,Course-code_7,Course_7,Trainer_1,Company_23,Tommy,figueroaalice@example.net,Pass,ADFVD-45707
2012-05-04,Kenya,2,Course-code_7,Course_7,Trainer_1,Company_23,Julian,zsantana@example.com,Fail,
2012-05-04,Kenya,2,Course-code_7,Course_7,Trainer_1,Company_23,Fernando,justincombs@example.com,Exam not taken,
2012-05-04,Kenya,2,Course-code_7,Course_7,Trainer_1,Company_23,Leonard,christinaconner@example.com,Pass,ADFVD-45710
2012-04-20,UK,2,Course-code_10,Course_10,Trainer_1,Company_30,Sydney,gail52@example.net,Credit,ADFVD-45758
2012-04-20,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Jared,jessehardin@example.com,Pass,ADFVD-46845
2012-04-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_65,Arthur,charlesjanet@example.com,Credit,ADFVD-46058
2012-04-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_65,Dwayne,meagan80@example.org,Credit,ADFVD-46059
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Kimberly,xcabrera@example.com,Pass,ADFVD-46051
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Lonnie,kevinkramer@example.net,Pass,ADFVD-46052
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Jo,sherrybenton@example.org,Pass,ADFVD-46054
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Diana,malikglass@example.net,Credit,ADFVD-46055
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Allen,sherylclay@example.org,Pass,ADFVD-46056
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Leonard,knightmiguel@example.com,Credit,ADFVD-46057
2012-04-04,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_50,Kelli,dherring@example.net,Credit,ADFVD-46053
2012-03-30,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Selena,alisonjohnson@example.net,Pass,ADFVD-46840
2012-03-30,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Albert,rhendrix@example.org,Pass,ADFVD-46841
2012-03-30,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Loretta,joshualevine@example.com,Pass,ADFVD-46842
2012-03-30,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Jean,dhale@example.org,Credit,ADFVD-46843
2012-03-30,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Brady,darincarter@example.com,Pass,ADFVD-46844
2012-03-20,UK,2,Course-code_10,Course_10,Trainer_5,Company_97,Cassandra,pmadden@example.org,Pass,ADFVD-47255
2012-03-20,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_65,Earl,peterscollin@example.com,Pass,ADFVD-47257
2012-03-20,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_97,Malik,qfaulkner@example.net,Pass,ADFVD-47256
2012-03-16,Uruguay,2,Course-code_10,Course_10,Trainer_12,Company_46,Tony,dan50@example.com,Pass,ADFVD-46837
2012-03-16,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Vincent,williezimmerman@example.com,Pass,ADFVD-46838
2012-03-16,Nigeria,2,Course-code_10,Course_10,Trainer_12,Company_46,Larry,barrettshelia@example.net,Pass,ADFVD-46839
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_22,April,coopercarly@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_23,Brad,warrensalazar@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_23,Daniel,pedrocordova@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_23,Ashlee,frose@example.com,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_23,Tonya,cameronsandoval@example.net,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_39,Rebecca,rmclaughlin@example.com,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Curtis,daisy37@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Haley,roberta60@example.com,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Malik,pedro07@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Cristina,cspencer@example.org,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Malik,gortega@example.com,Attendance,
2012-03-09,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_91,Gabrielle,chaneyshaun@example.com,Attendance,
2012-03-06,South Africa,1,Course-code_8,Course_8,Trainer_13,Company_91,Patrick,mitchelljenna@example.com,Attendance,
2012-03-06,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_42,Ivan,charlesalCompany 86s@example.org,Attendance,
2012-03-06,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_42,Cody,cfitzgerald@example.net,Attendance,
2012-03-06,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_42,Sonia,judywagner@example.org,Attendance,
2012-03-06,Kenya,1,Course-code_8,Course_8,Trainer_13,Company_42,Bill,gabrielgriffith@example.net,Attendance,
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Lorraine,katherine31@example.com,Credit,ADFVD-46045
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Joanna,denise90@example.org,Fail,
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Johnny,valdezdana@example.org,Pass,ADFVD-46047
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Gabriel,jeaton@example.com,Credit,ADFVD-46048
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Bianca,chloeray@example.com,Pass,ADFVD-46049
2012-02-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_92,Reginald,parsonsrussell@example.org,Credit,ADFVD-46050
2012-02-20,South Africa,2,Course-code_11,Course_11,Trainer_5,Company_33,Danny,donna67@example.com,Pass,ADFVD-47239
2012-02-16,South Africa,2,Course-code_11,Course_11,Trainer_5,Company_33,Emily,jennyvance@example.org,Pass,ADFVD-47237
2012-02-16,South Africa,2,Course-code_11,Course_11,Trainer_5,Company_33,Marcia,rose55@example.net,Pass,ADFVD-47238
2012-02-15,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Javier,melvin39@example.org,Credit,ADFVD-46040
2012-02-15,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Cassie,barbarakrause@example.org,Credit,ADFVD-46041
2012-02-15,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Julian,michealfrazier@example.net,Distinction,ADFVD-46042
2012-02-15,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Carla,rayblackwell@example.net,Distinction,ADFVD-46043
2012-02-15,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Elizabeth,lisaflynn@example.org,Distinction,ADFVD-46044
2012-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Vincent,krausejo@example.net,Credit,ADFVD-46037
2012-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Ronnie,cathycalhoun@example.com,Distinction,ADFVD-46038
2012-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Audrey,jocelyn06@example.org,Credit,ADFVD-46039
2012-01-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Richard,scrosby@example.com,Pass,ADFVD-46032
2012-01-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Kent,warejoanna@example.net,Credit,ADFVD-46033
2012-01-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Jane,vanessa70@example.com,Credit,ADFVD-46034
2012-01-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Rita,jessica23@example.com,Credit,ADFVD-46035
2012-01-05,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Leah,lauriehudson@example.com,Pass,ADFVD-46036
2011-12-21,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Tara,huntjohn@example.com,Pass,ADFVD-46027
2011-12-21,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Patrick,garciaeduardo@example.net,Credit,ADFVD-46028
2011-12-21,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Claire,maysmelvin@example.org,Credit,ADFVD-46029
2011-12-21,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Evan,pnovak@example.com,Credit,ADFVD-46030
2011-12-21,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Claire,fernando64@example.com,Credit,ADFVD-46031
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Brittney,jaredgallagher@example.net,Credit,ADFVD-46020
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Aaron,mitchell36@example.com,Credit,ADFVD-46021
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Leon,estradasusan@example.org,Credit,ADFVD-46022
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Frances,fieldstanya@example.net,Credit,ADFVD-46023
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Anthony,onewman@example.com,Credit,ADFVD-46024
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_50,Alejandra,rhines@example.com,Credit,ADFVD-46025
2011-12-14,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_50,Angelica,odennis@example.net,Pass,ADFVD-46026
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Emily,xrusso@example.net,Credit,ADFVD-46013
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Kristine,autumn44@example.org,Credit,ADFVD-46014
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Brad,ydillon@example.net,Credit,ADFVD-46015
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Drew,evelyn76@example.org,Credit,ADFVD-46016
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Maureen,terrancegordon@example.com,Credit,ADFVD-46018
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_50,Blake,wrush@example.net,Credit,ADFVD-46017
2011-12-07,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_50,Monica,douglasmorrison@example.org,Credit,ADFVD-46019
2011-12-02,UK,3,Course-code_13,Course_13,Trainer_5,Company_35,Lee,terrancemassey@example.com,Fail,
2011-12-02,South Africa,3,Course-code_13,Course_13,Trainer_5,Company_35,Shelley,carly78@example.com,Pass,ADFVD-47180
2011-12-02,South Africa,3,Course-code_13,Course_13,Trainer_5,Company_35,Annette,johnsongeorge@example.net,Fail,
2011-11-30,Nigeria,2,Course-code_11,Course_11,Trainer_12,Company_50,Doris,russell45@example.org,Fail,
2011-11-30,Nigeria,2,Course-code_11,Course_11,Trainer_12,Company_57,Mason,poolealyssa@example.com,Credit,ADFVD-47313
2011-11-30,Nigeria,2,Course-code_11,Course_11,Trainer_12,Company_57,Janice,patrickdonna@example.com,Pass,ADFVD-47315
2011-11-25,UK,3,Course-code_13,Course_13,Trainer_5,Company_35,Gina,dan64@example.com,Pass,ADFVD-47177
2011-11-25,South Africa,3,Course-code_13,Course_13,Trainer_5,Company_33,Cathy,petersheather@example.com,Pass,ADFVD-47179
2011-11-25,South Africa,3,Course-code_13,Course_13,Trainer_5,Company_33,Marco,angel60@example.org,Pass,ADFVD-47191
2011-11-25,South Africa,3,Course-code_13,Course_13,Trainer_5,Company_35,Lauren,sarah39@example.net,Pass,ADFVD-47178
2011-11-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Regina,earlbenson@example.net,Credit,ADFVD-46010
2011-11-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Betty,cherylhuang@example.org,Pass,ADFVD-46011
2011-11-25,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_48,Mariah,madison48@example.com,Pass,ADFVD-46012
2011-11-25,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_48,Heidi,lambdennis@example.org,Credit,ADFVD-46009
2011-11-18,UK,2,Course-code_10,Course_10,Trainer_1,Company_53,April,spearsbeth@example.org,Credit,ADFVD-47253
2011-11-18,UK,2,Course-code_10,Course_10,Trainer_1,Company_53,Gail,dondudley@example.org,Pass,ADFVD-47254
2011-11-18,Nigeria,2,Course-code_16,Course_16,Trainer_12,Company_46,Herbert,nwashington@example.org,Credit,ADFVD-46472
2011-11-18,Nigeria,2,Course-code_16,Course_16,Trainer_12,Company_46,Tom,kristy48@example.org,Pass,ADFVD-46474
2011-11-18,Nigeria,2,Course-code_16,Course_16,Trainer_12,Company_50,Jerry,cynthiaherring@example.org,Pass,ADFVD-46473
2011-11-11,Kenya,2,Course-code_7,Course_7,Trainer_12,Company_46,Nina,mchase@example.com,Pass,ADFVD-45711
2011-11-09,Nigeria,,Course-code_11,Course_11,Trainer_12,Company_46,Melinda,domingueztyrone@example.org,Fail,
2011-11-09,Nigeria,2,Course-code_11,Course_11,Trainer_12,Company_46,Terrence,jacquelinelambert@example.org,Pass,ADFVD-47310
2011-11-09,Nigeria,2,Course-code_11,Course_11,Trainer_12,Company_46,Yvette,xhanson@example.org,Pass,ADFVD-47312
2011-11-09,Nigeria,,Course-code_11,Course_11,Trainer_12,Company_50,Dennis,franklinmike@example.org,Fail,
2011-10-31,Nigeria,3,Course-code_12,Course_12,Trainer_12,Company_57,Hannah,dcalhoun@example.net,Credit,ADFVD-47303
2011-10-31,Nigeria,3,Course-code_12,Course_12,Trainer_12,Company_57,Nicolas,kzavala@example.net,Credit,ADFVD-47304
2011-10-28,UK,3,Course-code_13,Course_13,Trainer_1,Company_54,Austin,paige00@example.net,Pass,ADFVD-47168
2011-10-28,UK,3,Course-code_13,Course_13,Trainer_1,Company_54,Gabriel,madeline80@example.net,Pass,ADFVD-47169
2011-10-28,UK,3,Course-code_13,Course_13,Trainer_1,Company_65,Alejandra,knappchristie@example.com,Pass,ADFVD-47167
2011-10-28,UK,3,Course-code_13,Course_13,Trainer_1,Company_65,Natasha,humphreykellie@example.com,Pass,ADFVD-47170
2011-10-28,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_75,Candice,mcintyrepedro@example.com,Pass,ADFVD-46790
2011-10-28,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_75,Joann,igonzales@example.net,Pass,ADFVD-46792
2011-10-28,South Africa,2,Course-code_10,Course_10,Trainer_5,Company_85,Gina,brianawood@example.org,Credit,ADFVD-46793
